X,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ENSG_clean,SYMBOL
ENSG00000063761.16,59.81137889,0.653672503,0.5428032,1.204253223,0.22849172,0.599008057,ENSG00000063761,ADCK1
ENSG00000263400.8,20.98462729,0.895887418,0.743987564,1.204169884,0.228523924,0.599008057,ENSG00000263400,TMEM220-AS1
ENSG00000179604.10,73.55499942,-0.73246472,0.608376213,-1.203966731,0.228602438,0.599008057,ENSG00000179604,CDC42EP4
ENSG00000012211.13,36.82578904,-0.877483238,0.72969592,-1.202532747,0.229157187,0.599615591,ENSG00000012211,PRICKLE3
ENSG00000127314.18,159.1168652,-0.618592361,0.514686898,-1.201880916,0.229409669,0.59986738,ENSG00000127314,RAP1B
ENSG00000106976.22,172.001825,0.612750092,0.509984907,1.201506326,0.229554854,0.599975448,ENSG00000106976,DNM1
ENSG00000135049.16,42.39987876,-0.780049504,0.650361969,-1.199408239,0.230369245,0.6006939,ENSG00000135049,AGTPBP1
ENSG00000115935.19,190.254888,-0.574596448,0.479130858,-1.199247424,0.230431752,0.600762113,ENSG00000115935,WIPF1
ENSG00000076248.12,85.08151324,-0.616820508,0.514596013,-1.198649994,0.23066407,0.601122854,ENSG00000076248,UNG
ENSG00000175581.14,69.1195587,-0.633269074,0.528550984,-1.198122969,0.230869148,0.601463121,ENSG00000175581,MRPL48
ENSG00000119042.18,207.2171665,-0.528444421,0.441154727,-1.197866394,0.230969035,0.601514902,ENSG00000119042,SATB2
ENSG00000165309.14,56.94827654,-0.691668639,0.577741155,-1.197194683,0.231230682,0.601822302,ENSG00000165309,ARMC3
ENSG00000151929.10,34.17833641,-0.808100102,0.675549854,-1.196210904,0.231614267,0.602286628,ENSG00000151929,BAG3
ENSG00000172269.20,46.98870921,-0.722468347,0.604599185,-1.19495422,0.232104917,0.602834272,ENSG00000172269,DPAGT1
ENSG00000118242.17,54.39817178,-0.664485554,0.556770198,-1.193464658,0.232687446,0.603521414,ENSG00000118242,MREG
ENSG00000118600.13,126.2461269,-0.567215278,0.475943974,-1.191769009,0.233351831,0.604313336,ENSG00000118600,RXYLT1
ENSG00000103544.17,129.8217063,-0.618237596,0.518870018,-1.191507651,0.233454355,0.604313336,ENSG00000103544,VPS35L
ENSG00000132141.14,43.9375316,-0.721075899,0.605124045,-1.191616669,0.233411586,0.604313336,ENSG00000132141,CCT6B
ENSG00000064607.17,85.16700041,0.640950573,0.537772913,1.191861021,0.233315744,0.604313336,ENSG00000064607,SUGP2
ENSG00000108651.10,76.79359485,-0.606902833,0.509883292,-1.190277938,0.233937169,0.604916894,ENSG00000108651,UTP6
ENSG00000107581.14,90.54509701,-0.588469722,0.494683175,-1.189589118,0.234207925,0.605229267,ENSG00000107581,EIF3A
ENSG00000132305.22,52.54686519,-0.652337294,0.54841307,-1.189499904,0.234243009,0.605271488,ENSG00000132305,IMMT
ENSG00000162885.14,87.48094674,-0.588754662,0.4951105,-1.189137905,0.234385405,0.605446642,ENSG00000162885,B3GALNT2
ENSG00000235831.8,65.0402437,-0.654589342,0.550753311,-1.188534555,0.234622874,0.605446642,ENSG00000235831,BHLHE40-AS1
ENSG00000196456.13,17.42743733,1.057009768,0.888959968,1.189040908,0.23442357,0.605446642,ENSG00000196456,ZNF775
ENSG00000170523.3,24.13464248,0.841740067,0.708091789,1.188744284,0.234540309,0.605446642,ENSG00000170523,KRT83
ENSG00000164949.8,34.39954938,-0.814447555,0.685855505,-1.187491461,0.235033823,0.606086126,ENSG00000164949,GEM
ENSG00000006062.18,62.11746652,0.670362161,0.564635748,1.187247111,0.235130163,0.606157113,ENSG00000006062,MAP3K14
ENSG00000163029.16,121.3873042,-0.635650282,0.535472447,-1.187083082,0.235194851,0.606227072,ENSG00000163029,SMC6
ENSG00000115392.13,394.2916002,-0.604329911,0.509138269,-1.18696619,0.235240957,0.606297514,ENSG00000115392,FANCL
ENSG00000107614.22,114.9609693,-0.601376852,0.506853777,-1.186489832,0.235428915,0.606588272,ENSG00000107614,TRDMT1
ENSG00000125637.16,183.1575102,-0.561007842,0.473232287,-1.185480909,0.235827358,0.60693224,ENSG00000125637,PSD4
ENSG00000124813.23,98.45505105,-0.575451663,0.485386948,-1.185552404,0.235799108,0.60693224,ENSG00000124813,RUNX2
ENSG00000158050.5,26.03889499,-0.853470448,0.72059148,-1.184402635,0.236253718,0.607249958,ENSG00000158050,DUSP2
ENSG00000166450.13,244.237657,-0.592507429,0.50031066,-1.184279042,0.236302622,0.607249958,ENSG00000166450,PRTG
ENSG00000167775.11,26.09394644,0.89868364,0.759070925,1.183925785,0.236442442,0.60737476,ENSG00000167775,CD320
ENSG00000151164.19,57.20500861,-0.693606608,0.586064867,-1.183498017,0.236611832,0.60760923,ENSG00000151164,RAD9B
ENSG00000196535.20,301.8227973,0.585580001,0.494793832,1.183482824,0.23661785,0.60760923,ENSG00000196535,MYO18A
ENSG00000104814.13,49.09234178,0.714136006,0.603369211,1.183580457,0.23657918,0.60760923,ENSG00000104814,MAP4K1
ENSG00000135069.14,24.6364182,-0.821033039,0.694496027,-1.182199764,0.237126446,0.608062577,ENSG00000135069,PSAT1
ENSG00000177595.19,47.73950225,-0.771828553,0.653182765,-1.181642557,0.23734756,0.608231377,ENSG00000177595,PIDD1
ENSG00000142327.13,92.09913506,-0.726796869,0.615424265,-1.18096882,0.23761511,0.608281708,ENSG00000142327,RNPEPL1
ENSG00000112787.14,76.30830406,0.728500392,0.61684955,1.181001739,0.237602033,0.608281708,ENSG00000112787,FBRSL1
ENSG00000165416.15,157.6708266,-0.552688727,0.467962591,-1.181053224,0.23758158,0.608281708,ENSG00000165416,SUGT1
ENSG00000175318.12,96.74600798,0.589078589,0.498942119,1.180655164,0.23773974,0.60836729,ENSG00000175318,GRAMD2A
ENSG00000179397.18,56.49738132,-0.676887976,0.574429334,-1.178365964,0.23865074,0.609128251,ENSG00000179397,CATSPERE
ENSG00000068878.15,135.7241674,-0.598846875,0.508247721,-1.178257867,0.238693819,0.609128251,ENSG00000068878,PSME4
ENSG00000240694.9,51.50500316,0.656690762,0.557295031,1.178353879,0.238655556,0.609128251,ENSG00000240694,PNMA2
ENSG00000179148.10,86.97500743,-0.636074895,0.539977767,-1.177964972,0.238810571,0.609128251,ENSG00000179148,ALOXE3
ENSG00000175354.20,100.41272,-0.589724415,0.500605087,-1.178023217,0.23878735,0.609128251,ENSG00000175354,PTPN2
ENSG00000099991.18,132.1113439,0.640098343,0.543344469,1.178070966,0.238768316,0.609128251,ENSG00000099991,CABIN1
ENSG00000188425.4,18.09395486,0.931026968,0.790491529,1.177782347,0.238883388,0.609217733,ENSG00000188425,NANOS2
ENSG00000126746.19,105.2261181,-0.630348649,0.535425062,-1.177286409,0.23908121,0.609464387,ENSG00000126746,ZNF384
ENSG00000170606.16,90.22669169,-0.590884846,0.502347947,-1.176246164,0.239496522,0.609914283,ENSG00000170606,HSPA4
ENSG00000037965.6,29.59512686,0.756185277,0.642990437,1.17604436,0.23957715,0.61002339,ENSG00000037965,HOXC8
ENSG00000131263.13,75.68282395,-0.602653936,0.512465162,-1.17599006,0.239598848,0.610030533,ENSG00000131263,RLIM
ENSG00000174915.12,69.46373304,-0.833663105,0.709112281,-1.175643305,0.239737443,0.610335275,ENSG00000174915,PTDSS2
ENSG00000115009.13,19.1671535,-0.953721728,0.81218498,-1.174266641,0.240288241,0.611111138,ENSG00000115009,CCL20
ENSG00000188312.15,38.20753634,0.698931306,0.596088157,1.172530099,0.240984295,0.612013678,ENSG00000188312,CENPP
ENSG00000213445.10,58.60476382,0.757942204,0.647116067,1.171261607,0.241493639,0.6125845,ENSG00000213445,SIPA1
ENSG00000086061.16,33.94756687,-0.777201458,0.664058107,-1.170381702,0.241847396,0.612769674,ENSG00000086061,DNAJA1
ENSG00000100941.9,65.2097462,-0.709121314,0.605889867,-1.170379887,0.241848126,0.612769674,ENSG00000100941,PNN
ENSG00000125485.18,90.54328935,0.572019896,0.489195799,1.16930664,0.242280109,0.613267889,ENSG00000125485,DDX31
ENSG00000147162.15,92.03414896,-0.570873991,0.48833881,-1.169012126,0.242398746,0.613386607,ENSG00000147162,OGT
ENSG00000183010.17,21.82880513,-0.937105555,0.802306601,-1.168014265,0.242801011,0.61373116,ENSG00000183010,PYCR1
ENSG00000186815.13,148.1481485,-0.67517044,0.578295145,-1.167518775,0.243000931,0.613965556,ENSG00000186815,TPCN1
ENSG00000174326.15,24.39258367,0.895422473,0.767256468,1.167044543,0.243192382,0.614191539,ENSG00000174326,SLC16A11
ENSG00000115970.19,194.5297442,-0.529172881,0.45364875,-1.166481514,0.243419818,0.614303402,ENSG00000115970,THADA
ENSG00000175662.18,123.8445915,0.619753178,0.531471669,1.166107648,0.243570925,0.614426687,ENSG00000175662,TOM1L2
ENSG00000174446.13,41.92153695,-0.706753374,0.60630356,-1.165675777,0.243745557,0.614629921,ENSG00000174446,SNAPC5
ENSG00000145293.17,28.11515188,-0.781261213,0.670471367,-1.165241726,0.24392116,0.614780087,ENSG00000145293,ENOPH1
ENSG00000165807.8,46.1358434,-0.699400125,0.600724171,-1.164261669,0.244317985,0.615258966,ENSG00000165807,PPP1R36
ENSG00000205060.11,115.7732997,-0.550099527,0.472722894,-1.163682855,0.24455256,0.615268631,ENSG00000205060,SLC35B4
ENSG00000039560.14,277.162246,-0.495421709,0.425908868,-1.163210599,0.244744067,0.615318943,ENSG00000039560,RAI14
ENSG00000245522.2,48.41249908,-0.677955898,0.583176284,-1.162523092,0.24502305,0.615588956,ENSG00000245522,LINC02709
ENSG00000148334.16,121.2436264,-0.663517425,0.571194438,-1.161631453,0.2453852,0.61592372,ENSG00000148334,PTGES2
ENSG00000178015.5,21.53386079,-0.888693388,0.765163134,-1.161443029,0.245461779,0.616006347,ENSG00000178015,GPR150
ENSG00000117597.18,132.8507501,-0.532496841,0.45937536,-1.159175889,0.246384497,0.6169931,ENSG00000117597,UTP25
ENSG00000153944.12,252.2310097,0.495133255,0.427454459,1.158329841,0.246729458,0.617425984,ENSG00000153944,MSI2
ENSG00000104760.17,45.76404867,-0.735654194,0.635197695,-1.158149974,0.246802839,0.6175139,ENSG00000104760,FGL1
ENSG00000233656.2,18.50430729,-0.972372079,0.840366317,-1.157081214,0.247239181,0.61803096,ENSG00000233656,LOC105374928
ENSG00000204634.13,95.3994792,-0.578339012,0.500084274,-1.156483102,0.247483608,0.618354732,ENSG00000204634,TBC1D8
ENSG00000167083.7,22.10542698,0.864232728,0.748251604,1.155002841,0.248089263,0.619005812,ENSG00000167083,GNGT2
ENSG00000165661.18,111.8411806,0.572162503,0.496272948,1.152918983,0.24894364,0.619512089,ENSG00000165661,QSOX2
ENSG00000169660.17,39.55731749,0.693530109,0.601944641,1.152149321,0.249259719,0.619708432,ENSG00000169660,HEXD
ENSG00000153037.15,93.23130015,-0.561766513,0.487696407,-1.151877489,0.24937142,0.619794599,ENSG00000153037,SRP19
ENSG00000140519.14,43.31841501,0.753484699,0.654210416,1.151746718,0.249425169,0.619794599,ENSG00000140519,RHCG
ENSG00000235097.1,24.95378997,0.783657289,0.680658834,1.151321705,0.249599911,0.619820324,ENSG00000235097,LINC00330
ENSG00000134146.12,157.4799687,-0.697844425,0.606754506,-1.150126482,0.25009178,0.620153417,ENSG00000134146,DPH6
ENSG00000198900.7,164.5943274,-0.512061169,0.445480551,-1.149457969,0.250367188,0.620327359,ENSG00000198900,TOP1
ENSG00000091436.17,156.6169704,-0.535788048,0.466218724,-1.149220356,0.250465129,0.620379606,ENSG00000091436,MAP3K20
ENSG00000136810.13,10.20758646,-1.140211783,0.992140719,-1.149244014,0.250455376,0.620379606,ENSG00000136810,TXN
ENSG00000159167.12,48.07776545,0.65277408,0.568116138,1.149015204,0.250549712,0.620504569,ENSG00000159167,STC1
ENSG00000071539.14,142.998167,-0.552531054,0.48145476,-1.147628188,0.251122088,0.621032008,ENSG00000071539,TRIP13
ENSG00000144161.14,64.60820638,-0.621741458,0.543627779,-1.143689639,0.252752372,0.622765789,ENSG00000144161,ZC3H8
ENSG00000109943.9,25.17658176,-0.780320371,0.683381483,-1.141851791,0.25351563,0.623325569,ENSG00000109943,CRTAM
ENSG00000177788.7,92.77201813,-0.559568352,0.490878223,-1.139933135,0.254314159,0.623892851,ENSG00000177788,RAB4A-AS1
ENSG00000130193.8,46.83894277,0.749142956,0.656876299,1.140462759,0.254093559,0.623892851,ENSG00000130193,THEM6
ENSG00000140262.18,206.820213,-0.534392095,0.468476193,-1.140702779,0.25399363,0.623892851,ENSG00000140262,TCF12
ENSG00000160570.14,43.1140457,-0.764794145,0.671371374,-1.139152153,0.254639698,0.62402891,ENSG00000160570,DEDD2
ENSG00000164916.11,128.9931175,0.583193045,0.5123736,1.13821837,0.25502931,0.624350435,ENSG00000164916,FOXK1
ENSG00000177156.11,20.93881432,-0.87859259,0.771871411,-1.138262899,0.255010721,0.624350435,ENSG00000177156,TALDO1
ENSG00000151746.15,217.8078689,-0.54639489,0.480060914,-1.138178247,0.25504606,0.624350435,ENSG00000151746,BICD1
ENSG00000186432.10,155.303769,-0.551858649,0.485692085,-1.136231505,0.255859689,0.625351911,ENSG00000186432,KPNA4
ENSG00000264026.2,31.11978039,0.721712779,0.635328808,1.135967345,0.255970231,0.625427377,ENSG00000264026,LINC02003
ENSG00000095713.14,45.59214653,0.673866987,0.593369994,1.135660709,0.256098591,0.625598986,ENSG00000095713,CRTAC1
ENSG00000157782.10,59.2931168,0.642503374,0.56602011,1.135124642,0.256323098,0.625934259,ENSG00000157782,CABP1
ENSG00000131323.17,126.5553791,0.555772772,0.489849955,1.13457757,0.256552355,0.626233671,ENSG00000131323,TRAF3
ENSG00000153404.15,354.0597567,0.541281709,0.477144908,1.134417869,0.256619307,0.626349748,ENSG00000153404,PLEKHG4B
ENSG00000174197.19,362.6659809,-0.475292428,0.419107986,-1.134057197,0.256770556,0.626576821,ENSG00000174197,MGA
ENSG00000076928.20,107.0187529,0.579956014,0.512036392,1.132646084,0.257362908,0.627358518,ENSG00000076928,ARHGEF1
ENSG00000063176.16,45.40618474,0.687482371,0.608770122,1.129297163,0.258772497,0.628280711,ENSG00000063176,SPHK2
ENSG00000089123.16,23.57846478,-0.811661764,0.719895037,-1.127472371,0.259542815,0.628968626,ENSG00000089123,TASP1
ENSG00000172728.16,60.60749828,0.595032493,0.528320268,1.126272319,0.260050271,0.629528337,ENSG00000172728,FUT10
ENSG00000145920.15,77.49727035,0.658234032,0.585910486,1.123437877,0.261251571,0.630634014,ENSG00000145920,CPLX2
ENSG00000146083.12,78.42477009,-0.725914131,0.646102643,-1.123527568,0.261213499,0.630634014,ENSG00000146083,RNF44
ENSG00000187098.18,65.58711512,-0.60725445,0.541006436,-1.122453283,0.26166976,0.631121538,ENSG00000187098,MITF
ENSG00000155897.10,86.99062943,0.598223296,0.533518406,1.121279583,0.262168874,0.631735159,ENSG00000155897,ADCY8
ENSG00000180263.14,137.7442788,-0.543053337,0.48469725,-1.120396984,0.26254463,0.632021438,ENSG00000180263,FGD6
ENSG00000147454.14,115.1664631,-0.537594127,0.480240155,-1.119427689,0.262957724,0.632497166,ENSG00000147454,SLC25A37
ENSG00000012174.12,61.07240252,-0.636644162,0.568897823,-1.119083491,0.263104522,0.632708864,ENSG00000012174,MBTPS2
ENSG00000107443.16,41.96213135,-0.651104511,0.581927287,-1.118876062,0.263193016,0.632735471,ENSG00000107443,CCNJ
ENSG00000230805.8,30.72680806,-0.897722413,0.802654068,-1.118442488,0.263378057,0.632754023,ENSG00000230805,LOC105370670
ENSG00000185950.9,93.96643679,-0.577363861,0.516569384,-1.117688889,0.26369989,0.633173022,ENSG00000185950,IRS2
ENSG00000102007.11,11.70788334,-1.097680664,0.983841184,-1.115709204,0.264546629,0.634029162,ENSG00000102007,PLP2
ENSG00000188229.6,32.30966542,-0.913587141,0.818897358,-1.115630832,0.264580189,0.634038127,ENSG00000188229,TUBB4B
ENSG00000234327.10,35.71716227,-0.710445348,0.638276317,-1.113068634,0.265678953,0.634571316,ENSG00000234327,ZNF232-AS1
ENSG00000116711.10,42.7859283,-0.705669738,0.634397964,-1.112345529,0.265989615,0.634965155,ENSG00000116711,PLA2G4A
ENSG00000151233.11,109.1084073,-0.562261976,0.505746886,-1.111745799,0.266247462,0.635204988,ENSG00000151233,GXYLT1
ENSG00000075420.13,159.667265,-0.524715495,0.472677379,-1.110092251,0.266959276,0.636151856,ENSG00000075420,FNDC3B
ENSG00000164162.14,25.89161769,-0.780059593,0.702918514,-1.109743985,0.267109363,0.636151856,ENSG00000164162,ANAPC10
ENSG00000259673.6,200.7106439,-0.487729016,0.440320812,-1.107667415,0.268005477,0.637351999,ENSG00000259673,IQCH-AS1
ENSG00000143222.12,24.07365238,-0.789723329,0.713360584,-1.107046488,0.26827383,0.637626116,ENSG00000143222,UFC1
ENSG00000170948.4,14.74201326,-0.980727197,0.886026993,-1.10688185,0.268345014,0.63766501,ENSG00000170948,MBD3L1
ENSG00000115415.21,273.2336612,-0.477027729,0.431527335,-1.105440351,0.268968828,0.638442584,ENSG00000115415,STAT1
ENSG00000156509.14,49.54662181,-0.655134059,0.593283846,-1.104250627,0.269484434,0.638960027,ENSG00000156509,FBXO43
ENSG00000075461.6,31.87006751,0.694567163,0.630307961,1.101948898,0.270483889,0.639893185,ENSG00000075461,CACNG4
ENSG00000123096.12,83.54219415,-0.588944054,0.534588259,-1.10167787,0.270601741,0.63991939,ENSG00000123096,SSPN
ENSG00000171132.14,156.3797678,-0.519644985,0.472785298,-1.099114097,0.271718302,0.641489462,ENSG00000171132,PRKCE
ENSG00000115694.15,54.33168622,0.673859423,0.613952811,1.097575272,0.272389996,0.641985443,ENSG00000115694,STK25
ENSG00000187742.15,94.42783303,-0.550206752,0.501326589,-1.097501637,0.272422166,0.642014401,ENSG00000187742,SECISBP2
ENSG00000100490.10,95.77788208,-0.530129263,0.483258936,-1.096988019,0.27264663,0.642215278,ENSG00000100490,CDKL1
ENSG00000204186.11,162.9213163,-0.534864025,0.487703631,-1.096698877,0.272773048,0.642277603,ENSG00000204186,ZDBF2
ENSG00000104738.19,121.9763027,-0.515354017,0.470641196,-1.095004053,0.273514861,0.643183042,ENSG00000104738,MCM4
ENSG00000142541.18,31.84475905,-0.758722681,0.692841362,-1.095088605,0.27347782,0.643183042,ENSG00000142541,RPL13A
ENSG00000003137.9,47.66551538,0.635210595,0.580265454,1.094689666,0.273652618,0.643270921,ENSG00000003137,CYP26B1
ENSG00000072274.14,193.1098426,-0.48026062,0.438792438,-1.094505235,0.273733453,0.643367263,ENSG00000072274,TFRC
ENSG00000239305.7,68.34452141,-0.585450881,0.535018631,-1.094262605,0.273839821,0.64343271,ENSG00000239305,RNF103
ENSG00000155189.12,72.59466041,-0.557357663,0.509534114,-1.093857402,0.274017524,0.64354562,ENSG00000155189,AGPAT5
ENSG00000148339.13,113.5756437,-0.668567661,0.611219906,-1.093825077,0.274031703,0.64354562,ENSG00000148339,SLC25A25
ENSG00000166557.14,310.2542038,0.462305238,0.422726438,1.093627454,0.274118403,0.643662943,ENSG00000166557,TMED3
ENSG00000088826.18,24.96058032,0.825312421,0.755372144,1.09259049,0.27457364,0.64416975,ENSG00000088826,SMOX
ENSG00000177150.13,49.52565211,-0.619724083,0.567669385,-1.09169897,0.274965438,0.644573765,ENSG00000177150,FAM210A
ENSG00000181610.13,73.99120558,-0.556877004,0.510228399,-1.091426907,0.275085078,0.644620226,ENSG00000181610,MRPS23
ENSG00000283072.3,26.3411019,-0.733976167,0.673049674,-1.090523025,0.275482816,0.645037321,ENSG00000283072,LOC124904963
ENSG00000124216.4,29.84434774,-0.732324139,0.671632637,-1.090364134,0.275552774,0.645060794,ENSG00000124216,SNAI1
ENSG00000151176.8,64.21901885,0.60943917,0.559278296,1.089688578,0.275850349,0.645383083,ENSG00000151176,PLBD2
ENSG00000154380.19,166.3509597,-0.552993841,0.50767555,-1.089266248,0.276036492,0.645590711,ENSG00000154380,ENAH
ENSG00000035141.10,36.75837201,-0.66620517,0.612143532,-1.088315297,0.27645594,0.645957438,ENSG00000035141,FAM136A
ENSG00000176399.4,56.87792267,-0.636265146,0.58463039,-1.088320343,0.276453713,0.645957438,ENSG00000176399,DMRTA1
ENSG00000130881.14,36.39847318,0.715456618,0.658006459,1.087309415,0.276900089,0.646556017,ENSG00000130881,LRP3
ENSG00000119508.18,51.81932882,-0.62319953,0.573453177,-1.086748763,0.277147857,0.646822017,ENSG00000119508,NR4A3
ENSG00000163235.16,58.98989028,-0.622295417,0.572943289,-1.086137894,0.277417989,0.647128266,ENSG00000163235,TGFA
ENSG00000226124.10,80.51605425,-0.549822153,0.506410276,-1.085724716,0.277600802,0.647397196,ENSG00000226124,FTCDNL1
ENSG00000101019.22,131.6423806,-0.518865004,0.478272361,-1.084873486,0.277977692,0.647599986,ENSG00000101019,UQCC1
ENSG00000129195.16,34.01392224,0.777094012,0.716584716,1.084441232,0.278169211,0.647679506,ENSG00000129195,PIMREG
ENSG00000058866.15,126.8786357,0.512933093,0.473361179,1.083597717,0.278543204,0.648198512,ENSG00000058866,DGKG
ENSG00000136813.15,91.20735482,-0.547886836,0.505894504,-1.083006105,0.278805713,0.648444693,ENSG00000136813,ECPAS
ENSG00000288701.1,152.8242316,0.580014522,0.536421973,1.081265405,0.279579072,0.649289634,ENSG00000288701,PRRC2B
ENSG00000170962.13,33.85801415,-0.684261048,0.634038342,-1.079210835,0.280493751,0.65054322,ENSG00000170962,PDGFD
ENSG00000237187.9,259.9807792,-0.491519492,0.455637403,-1.078751411,0.28069856,0.650644352,ENSG00000237187,NR2F1-AS1
ENSG00000186907.8,18.01105626,-0.924060172,0.85675146,-1.078562705,0.280782715,0.65069928,ENSG00000186907,RTN4RL2
ENSG00000089063.15,39.42127913,-0.667629538,0.619180198,-1.07824756,0.280923293,0.650709757,ENSG00000089063,TMEM230
